x	cos(th)	sin(th)	v	thDot	
-0.0038436262	-0.9999898	-0.004515533	0.00019218131	0.0010467946	
-0.0038057119	-0.9999898	-0.004517138	0.0043569524	-0.0010272455	
-0.003767839	-0.9999898	-0.0045203264	0.00018839195	0.0010652172	
-0.0037299877	-0.99998975	-0.0045250016	0.004353166	-0.0010088253	
-0.0036921778	-0.99998975	-0.00453126	0.00018460889	0.0010836412	
-0.0036543896	-0.9999897	-0.004539007	0.0043493863	-0.0009903911	
-0.0036166427	-0.9999896	-0.0045483387	0.00018083212	0.0011020917	
-0.0035789174	-0.9999896	-0.004559162	0.0043456126	-0.0009719178	
-0.0035412333	-0.99998957	-0.0045715757	0.00017706167	0.0011205936	
-0.003503571	-0.9999895	-0.0045854854	0.0043418454	-0.0009533805	
-0.0034659496	-0.9999894	-0.004600992	0.00017329748	0.0011391721	
-0.00342835	-0.99998933	-0.004618002	0.0043380843	-0.000934754	
-0.0033907911	-0.9999893	-0.004636617	0.00016953956	0.0011578524	
-0.0033532542	-0.99998915	-0.0046567456	0.004334329	-0.0009160131	
-0.003315758	-0.99998903	-0.004678489	0.0001657879	0.0011766595	
-0.0032782834	-0.999989	-0.0047017583	0.004330581	-0.0008971325	
-0.0032408496	-0.99998885	-0.0047266553	0.00016204249	0.001195619	
-0.0032034374	-0.9999887	-0.0047530914	0.0043268385	-0.00087808684	
-0.0031660662	-0.99998856	-0.0047811703	0.00015830332	0.0012147563	
-0.0031287163	-0.99998844	-0.004810804	0.0043231025	-0.00085885037	
-0.0030914072	-0.99998826	-0.0048420974	0.00015457036	0.0012340972	
-0.0030541194	-0.99998814	-0.004874964	0.0043193726	-0.0008393973	
-0.0030168726	-0.99998796	-0.0049095093	0.00015084363	0.0012536676	
-0.002979647	-0.9999878	-0.0049456474	0.004315649	-0.0008197015	
-0.002942462	-0.9999876	-0.004983486	0.0001471231	0.0012734939	
-0.0029052985	-0.99998736	-0.0050229407	0.004311932	-0.0007997367	
-0.0028681753	-0.9999872	-0.0050641187	0.00014340878	0.0012936024	
-0.0028310737	-0.99998695	-0.0051069367	0.0043082205	-0.0007794761	
-0.0027940124	-0.9999867	-0.005151504	0.00013970063	0.0013140201	
-0.0027569726	-0.99998647	-0.005197739	0.004304515	-0.0007588925	
-0.002719973	-0.99998623	-0.0052457512	0.00013599865	0.0013347743	
-0.0026829948	-0.999986	-0.00529546	0.0043008165	-0.0007379587	
-0.002646057	-0.9999857	-0.0053469767	0.00013230284	0.0013558926	
-0.0026091402	-0.9999854	-0.005400221	0.0042971238	-0.0007166466	
-0.0025722638	-0.9999851	-0.005455306	0.0001286132	0.0013774033	
-0.0025354086	-0.9999848	-0.0055121523	0.004293437	-0.000694928	
-0.0024985939	-0.9999845	-0.0055708745	0.00012492969	0.0013993346	
-0.0024618	-0.99998415	-0.005631394	0.0042897565	-0.00067277387	
-0.0024250464	-0.9999838	-0.0056938278	0.00012125231	0.001421716	
-0.0023883136	-0.99998343	-0.0057580974	0.0042860825	-0.00065015495	
-0.0022821962	-0.999985	-0.0054771965	0.008447443	-0.0027205225	
-0.0021761768	-0.99998647	-0.00519844	0.0042754756	-0.0006249861	
-0.002139661	-0.9999861	-0.005268762	0.000106983054	0.0014685934	
-0.0021031662	-0.99998575	-0.0053407694	0.004271825	-0.0006041811	
-0.0019972862	-0.9999872	-0.0050674556	0.008433198	-0.0026754355	
-0.0018915039	-0.9999885	-0.004796141	0.0042612418	-0.00058076094	
-0.0018552254	-0.99998814	-0.004873763	9.276127e-05	0.0015119723	
-0.0018189675	-0.9999877	-0.00495293	0.004257615	-0.00056164124	
-0.0017827493	-0.9999873	-0.005033764	8.9137466e-05	0.0015313976	
-0.0017465518	-0.9999869	-0.0051161945	0.004253994	-0.0005419005	
-0.0016409688	-0.9999882	-0.0048532183	0.008415381	-0.002613657	
-0.0015354835	-0.99998945	-0.0045921598	0.004243441	-0.00051945844	
-0.0014995015	-0.99998903	-0.0046799607	7.4975076e-05	0.0015728197	
-0.0014635399	-0.9999886	-0.004769232	0.0042398437	-0.0005012316	
-0.0013581926	-0.9999898	-0.0045129717	0.008401243	-0.0025737265	
-0.0012529428	-0.99999094	-0.004258508	0.0042293137	-0.00048024577	
-0.0012171962	-0.9999905	-0.0043527856	6.085981e-05	0.0016113285	
-0.0011814698	-0.9999901	-0.004448417	0.00422574	-0.00046341916	
-0.0010763574	-0.9999912	-0.0041984012	0.008387151	-0.002536597	
-0.00097134244	-0.9999922	-0.0039500697	0.004215234	-0.0004437801	
-0.0009358304	-0.9999918	-0.0040503703	4.679152e-05	0.0016471432	
-0.0009003383	-0.99999136	-0.004151917	0.0042116838	-0.00042824814	
-0.0007954602	-0.9999924	-0.0039077103	0.008373106	-0.002502057	
-0.0006906791	-0.99999326	-0.0036650838	0.004201201	-0.00040985394	
-0.00065540086	-0.9999929	-0.0037709887	3.2770044e-05	0.0016804674	
-0.0006201424	-0.9999925	-0.0038780398	0.004197674	-0.00039551847	
-0.0005154977	-0.9999934	-0.0036392387	0.008359108	-0.00246991	
-0.00041094984	-0.9999942	-0.0034019223	0.004187214	-0.00037827436	
-0.00037590458	-0.9999938	-0.003513044	1.879523e-05	0.0017114909	
-0.00034087888	-0.99999344	-0.00362522	0.0041837106	-0.000365044	
-0.00023646683	-0.9999943	-0.0033914526	0.008345157	-0.0024399736	
-0.00013215141	-0.999995	-0.0031590816	0.004173274	-0.00034886182	
-9.7338394e-05	-0.99999464	-0.0032750627	4.8669194e-06	0.00174039	
-6.254473e-05	-0.9999942	-0.0033920128	0.004169794	-0.0003366515	
4.1635463e-05	-0.999995	-0.0031629358	0.008331251	-0.0024120777	
0.00014571924	-0.9999957	-0.0029351735	0.0041593807	-0.00032144916	
0.00018030079	-0.99999535	-0.0030556838	-9.01504e-06	0.0017673289	
0.00021486319	-0.99999493	-0.0031770847	0.0041559236	-0.00031017963	
0.0003188123	-0.99999565	-0.0029523813	0.008317392	-0.0023860633	
0.00042266518	-0.9999963	-0.0027289174	0.0041455333	-0.00029588063	
0.00045701605	-0.99999595	-0.0028536525	-2.2850803e-05	0.0017924607	
0.0004913479	-0.9999956	-0.0029792062	0.004142099	-0.00028547802	
0.00059506675	-0.9999962	-0.0027585842	0.00830358	-0.0023617833	
0.00069868955	-0.9999968	-0.0025391327	0.004131732	-0.00027201104	
0.00073281047	-0.9999964	-0.0026678124	-3.6640522e-05	0.0018159283	
0.00076691265	-0.99999607	-0.0027972443	0.004128321	-0.00026240648	
0.0008704019	-0.99999666	-0.0025804352	0.008289813	-0.0023390995	
0.0009737953	-0.9999972	-0.0023647323	0.004117977	-0.0002497049	
0.0010076871	-0.9999969	-0.002497099	-5.0384355e-05	0.0018378645	
0.0010415603	-0.99999654	-0.0026301567	0.0041145887	-0.0002408341	
0.0011448208	-0.9999971	-0.002416913	0.008276092	-0.0023178833	
0.0012479856	-0.99999756	-0.0022047171	0.0041042673	-0.00022883574	
0.001281649	-0.99999726	-0.0023405335	-6.408245e-05	0.001858394	
0.001315294	-0.99999696	-0.0024769849	0.004100902	-0.00022063854	
0.0014183264	-0.99999744	-0.0022670797	0.008262417	-0.0022980145	
0.0015212635	-0.99999785	-0.0020581684	0.0040906034	-0.00020928525	
0.0016241244	-0.9999983	-0.0018500832	0.008252127	-0.0022875255	
0.00172689	-0.9999986	-0.0016428487	0.004080322	-0.00019965252	
0.0017601544	-0.9999984	-0.0017834321	-8.800772e-05	0.0018864134	
0.0017934009	-0.99999815	-0.0019244568	0.004076997	-0.00019377719	
0.001896035	-0.9999985	-0.0017189324	0.008238532	-0.0022723011	
0.001998574	-0.99999887	-0.0015142121	0.004066738	-0.0001847055	
0.0020316122	-0.9999986	-0.001657264	-0.00010158061	0.0019010885	
0.0020646325	-0.9999984	-0.0018007121	0.004063435	-0.00017936988	
0.0021670407	-0.99999875	-0.0015975669	0.008224981	-0.0022581564	
0.0022693542	-0.99999905	-0.0013951826	0.0040531987	-0.00017081744	
0.002371592	-0.9999993	-0.001193393	0.008214754	-0.0022504386	
0.0024737348	-0.9999995	-0.0009922257	0.00404298	-0.00016392855	
0.0025063772	-0.99999934	-0.0011386506	-0.00012531887	0.0019207877	
0.002539002	-0.99999917	-0.0012852926	0.0040397164	-0.00016074377	
0.0026410152	-0.9999994	-0.0010851626	0.0082012825	-0.002240596	
0.0027429338	-0.9999996	-0.00088561676	0.00402952	-0.00015431331	
0.0027753517	-0.99999946	-0.0010336254	-0.00013876759	0.0019301792	
0.0028077525	-0.9999993	-0.0011818142	0.004026279	-0.00015157311	
0.0029095418	-0.9999995	-0.0009831946	0.0081878565	-0.002231643	
0.0030112367	-0.9999997	-0.000785123	0.0040161046	-0.00014557403	
0.0031128565	-0.9999998	-0.0005874352	0.00817769	-0.0022264582	
0.0032143819	-0.99999994	-0.0003901601	0.0040059476	-0.00014119991	
0.0032464073	-0.9999999	-0.0005402694	-0.00016232037	0.0019422733	
0.0032784157	-0.99999976	-0.00069038925	0.0040027457	-0.00014049474	
0.003379813	-0.9999999	-0.0004935315	0.0081643425	-0.0022215757	
0.0034811161	-0.99999994	-0.00029705392	0.003992611	-0.00013651227	
0.0035129192	-0.9999999	-0.0004479284	-0.00017564597	0.001946768	
0.0035447057	-0.9999998	-0.00059878133	0.0039894315	-0.0001361917	
0.003645881	-0.99999994	-0.00040262498	0.0081510395	-0.0022174628	
0.0037469626	-1.0	-0.00020681717	0.0039793183	-0.00013258736	
0.0037785443	-0.99999994	-0.00035833023	-0.00018892721	0.0019505062	
0.0038101093	-0.9999999	-0.0005097907	0.003976161	-0.00013263895	
0.0039110635	-0.99999994	-0.00031421112	0.00813778	-0.002214094	
0.0040119244	-1.0	-0.00011894953	0.0039660702	-0.0001294013	
0.0041127107	-1.0	7.615718e-05	0.008127698	-0.0022116564	
0.004213403	-0.99999994	0.00027107907	0.0039559966	-0.00012776203	
0.004244596	-1.0	0.00011884337	-0.00021222982	0.001954353	
0.004275773	-1.0	-3.317688e-05	0.003952878	-0.00012976881	
0.0043763397	-1.0	0.00016200564	0.008114517	-0.0022121987	
0.0044768127	-0.99999994	0.0003570325	0.003942826	-0.00012847925	
0.0045077866	-1.0	0.00020493091	-0.00022538933	0.0019534607	
0.004538744	-1.0	5.307396e-05	0.0039397296	-0.00013083611	
0.0046390914	-0.99999994	0.00024844898	0.008101379	-0.0022134413	
0.004739346	-0.9999999	0.00044369756	0.0039296993	-0.00012989753	
0.004839526	-0.9999998	0.0006389826	0.008091357	-0.0022133002	
0.0049396134	-0.99999964	0.0008342741	0.003919686	-0.00013055415	
0.0049702018	-0.99999976	0.0006825995	-0.00024851007	0.0019504126	
0.005000774	-0.9999999	0.0005313316	0.003916628	-0.00013485673	
0.0051007364	-0.99999976	0.00072745775	0.008078297	-0.002218435	
0.0052006063	-0.9999996	0.0009236198	0.0039066365	-0.00013586614	
0.005230977	-0.9999997	0.0007728454	-0.00026154885	0.0019449217	
0.0052613323	-0.9999998	0.0006225077	0.0039036002	-0.00014052814	
0.005361078	-0.99999964	0.00081959425	0.00806528	-0.0022242886	
0.0054607308	-0.99999946	0.0010167472	0.00389363	-0.00014190408	
0.0054908847	-0.99999964	0.0008669946	-0.00027454423	0.0019386975	
0.0055210236	-0.99999976	0.00071770995	0.0038906154	-0.00014694019	
0.0056205527	-0.9999996	0.00091588096	0.008052305	-0.0022308906	
0.005719989	-0.9999994	0.0011141502	0.0038806673	-0.00014869838	
0.005819353	-0.99999917	0.0013126814	0.008042365	-0.002233456	
0.005918624	-0.99999887	0.0015114455	0.0038707354	-0.00015207287	
0.0059483964	-0.99999905	0.0013634715	-0.0002974198	0.0019275246	
0.005978154	-0.9999993	0.0012161328	0.003867759	-0.00015911798	
0.0060773026	-0.999999	0.0014164172	0.008029468	-0.0022440765	
0.0061763586	-0.9999987	0.0016169684	0.0038578487	-0.00016289842	
0.006205917	-0.9999989	0.001470816	-0.00031029584	0.0019164905	
0.00623546	-0.9999991	0.0013253338	0.0038548936	-0.00017036352	
0.006334394	-0.9999988	0.0015275105	0.008016613	-0.002255537	
0.006433236	-0.9999985	0.00172999	0.0038450048	-0.00017457858	
0.00646258	-0.99999875	0.0015858029	-0.000323129	0.001904587	
0.0064919093	-0.999999	0.0014423234	0.0038420712	-0.00018249346	
0.00659063	-0.9999986	0.0016465408	0.008003802	-0.0022678974	
0.0066892584	-0.9999983	0.0018510999	0.0038322038	-0.00018717405	
0.006718389	-0.9999985	0.0017090319	-0.00033591947	0.0018917522	
0.0067475056	-0.99999875	0.0015677117	0.0038292913	-0.00019557078	
0.006846013	-0.99999845	0.0017741291	0.007991033	-0.0022812216	
0.006944429	-0.99999803	0.0019809299	0.0038194451	-0.00020075028	
0.006973347	-0.99999833	0.0018411458	-0.00034866735	0.0018779195	
0.007002251	-0.99999857	0.0017021528	0.003816554	-0.00020966349	
0.0071005463	-0.99999815	0.0019109409	0.007978306	-0.0022955788	
0.00719875	-0.99999774	0.0021201568	0.003806729	-0.0002153778	
0.007296882	-0.99999726	0.0023299677	0.007968489	-0.0023021407	
0.007394922	-0.9999968	0.002540348	0.0037969206	-0.00022279254	
0.007423465	-0.99999714	0.0024043322	-0.00037117326	0.0018547475	
0.0074519943	-0.99999744	0.0022692955	0.003794067	-0.00023396716	
0.007549915	-0.9999969	0.0024822287	0.007955838	-0.0023210214	
0.0076477444	-0.99999636	0.0026957807	0.0037842793	-0.0002419723	
0.0076760766	-0.9999967	0.0025629867	-0.00038380382	0.0018352625	
0.0077043953	-0.999997	0.0024312234	0.003781447	-0.00025376235	
0.0078021055	-0.9999965	0.002647482	0.007943228	-0.002341133	
0.007899725	-0.9999959	0.0028644127	0.0037716804	-0.0002624089	
0.007927848	-0.99999624	0.0027350525	-0.0003963924	0.0018144943	
0.007955956	-0.9999966	0.0026067784	0.0037688687	-0.00027486702	
0.007984032	-0.9999969	0.0024794498	-0.0003992016	0.0018025717	
0.008012095	-0.99999726	0.0023531187	0.003766062	-0.0002862614	
0.008109548	-0.99999666	0.0025747786	0.0079278555	-0.0023734516	
0.008206911	-0.99999607	0.0027970816	0.003756321	-0.0002945572	
0.008234778	-0.9999964	0.0026730658	-0.00041173893	0.0017825051	
0.0082626315	-0.9999967	0.002550111	0.003753535	-0.0003067088	
0.008359877	-0.9999961	0.002775211	0.007915339	-0.0023942864	
0.008457032	-0.99999547	0.003001019	0.003743815	-0.00031578846	
0.00848469	-0.9999958	0.0028805754	-0.00042423452	0.0017608705	
0.008512335	-0.9999962	0.0027612601	0.00374105	-0.00032875148	
0.008609372	-0.9999955	0.0029900682	0.007902864	-0.0024167444	
0.008706319	-0.9999948	0.0032196546	0.0037313506	-0.00033867123	
0.00873377	-0.9999952	0.0031030606	-0.0004366885	0.0017375553	
0.008761208	-0.9999955	0.0029876677	0.0037286063	-0.00035250396	
0.008858038	-0.9999948	0.0032204713	0.007890431	-0.0024409418	
0.008954777	-0.99999404	0.0034541283	0.0037189277	-0.00036332442	
0.008982021	-0.9999944	0.0033416818	-0.00044910106	0.0017124382	
0.009009252	-0.99999475	0.003230514	0.003716204	-0.00037808978	
0.009036451	-0.9999951	0.0031204894	-0.0004518225	0.0016981405	
0.009063636	-0.99999547	0.0030116662	0.0037134849	-0.00039192793	
0.009160214	-0.9999947	0.0032510422	0.007875322	-0.0024803884	
0.009256702	-0.9999939	0.0034912762	0.0037038315	-0.00040280755	
0.009283694	-0.9999943	0.0033854144	-0.0004641847	0.0016729052	
0.009310674	-0.99999464	0.0032808406	0.003701133	-0.00041768554	
0.009407046	-0.9999938	0.0035245533	0.007862981	-0.0025066764	
0.009503328	-0.9999929	0.0037692136	0.0036915003	-0.00042963843	
0.009530115	-0.99999326	0.0036678694	-0.00047650578	0.0016455227	
0.0095568895	-0.9999936	0.0035679054	0.0036888223	-0.0004456243	
0.0095836315	-0.999994	0.0034691903	-0.0004791816	0.0016299598	
0.009610361	-0.99999434	0.0033717856	0.0036861487	-0.0004607728	
0.009706484	-0.99999344	0.003622692	0.0078480095	-0.00254992	
0.0098025175	-0.9999925	0.0038745736	0.003676541	-0.00047305448	
0.009829055	-0.99999285	0.003780481	-0.00049145275	0.0016019195	
0.00985558	-0.9999932	0.0036878008	0.0036738876	-0.0004894275	
0.009882073	-0.99999356	0.0035964039	-0.00049410365	0.00158594	
0.009908554	-0.99999386	0.0035063548	0.003671239	-0.00050502206	
0.010004428	-0.9999929	0.0037646561	0.007833112	-0.0025944135	
0.010100214	-0.9999919	0.0040239748	0.003661656	-0.0005178095	
0.010126503	-0.99999225	0.003937364	-0.00050632516	0.001556888	
0.01015278	-0.9999926	0.003852213	0.0036590276	-0.000534748	
0.010179026	-0.9999929	0.003768395	-0.0005089513	0.0015403127	
0.01020526	-0.9999932	0.0036859766	0.0036564036	-0.0005509689	
0.010300887	-0.9999922	0.0039519635	0.007818289	-0.002640695	
0.010396425	-0.9999911	0.0042190244	0.0036468455	-0.0005644442	
0.010422468	-0.9999914	0.004140217	-0.0005211234	0.0015098844	
0.010448499	-0.9999918	0.004062931	0.0036442417	-0.0005821328	
0.010474498	-0.9999921	0.0039870436	-0.0005237249	0.0014925274	
0.010500486	-0.9999924	0.003912624	0.0036416424	-0.0005991669	
0.010526442	-0.9999926	0.0038395487	-0.0005263221	0.0014758126	
0.010552386	-0.9999929	0.0037678885	0.0036390473	-0.00061557075	
0.010647724	-0.99999183	0.004044652	0.007800947	-0.0027054206	
0.010742974	-0.99999064	0.0043225125	0.003629518	-0.00062931684	
0.010768727	-0.99999094	0.0042545306	-0.00053843635	0.0014448427	
0.01079447	-0.99999124	0.004188101	0.003626943	-0.0006473637	
0.010820181	-0.9999915	0.0041231024	-0.00054100907	0.0014270832	
0.010845881	-0.9999918	0.004059609	0.0036243726	-0.0006648443	
0.010871549	-0.999992	0.0039975015	-0.0005435774	0.0014098776	
0.010897206	-0.99999225	0.0039368533	0.0036218064	-0.00068178325	
0.010992257	-0.99999106	0.0042246766	0.0077837207	-0.0027719326	
0.011087218	-0.9999898	0.004513649	0.0036123057	-0.0006961538	
